"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"20137","2020/07/04",75,2,50487,6120,0.0264022158238209,0.0263449900863532,0.0264595658651893,0.000473095737523987,0.000421366101598206,17282163
"20136","2020/07/05",61,6,50548,6126,0.0264036852591628,0.0263464623752934,0.0264610324275905,0.000470114203886152,0.000418616020470107,17282163
"20135","2020/07/06",73,1,50621,6127,0.0263915067060801,0.0263343094183703,0.0264488282244909,0.000473949653705118,0.000421930702142169,17282163
"20134","2020/07/07",36,1,50657,6128,0.0263616168999444,0.0263044836665352,0.0264188742265083,0.000448958454501644,0.000399601206800648,17282163
"20133","2020/07/08",37,4,50694,6132,0.0263468180822294,0.0262897203820446,0.02640403979086,0.000409678511150416,0.000364545271752084,17282163
"20132","2020/07/09",52,3,50746,6135,0.0263375695625154,0.0262804940592952,0.0263947690212845,0.000388378042104799,0.000345501464676384,17282163
"20131","2020/07/10",52,0,50798,6135,0.0263175732662781,0.026260539256028,0.0263747311459696,0.000378792822059485,0.000336899917797444,17282163
"20130","2020/07/11",42,0,50840,6135,0.0262942979319311,0.0262373125926974,0.0263514070387525,0.000361975321816743,0.000321876174505148,17282163
"20129","2020/07/12",81,0,50921,6135,0.0262928953026739,0.026235911301503,0.0263500030722305,0.00036376602240438,0.000323377559455616,17282163
"20128","2020/07/13",101,0,51022,6135,0.0263031116635096,0.026246103865169,0.0263602432855266,0.000389535859516768,0.000346196377068883,17282163
"20127","2020/07/14",71,0,51093,6135,0.0262982807432723,0.0262412818064856,0.0263554034879895,0.000393538078125926,0.000349677827531136,17282163
"20126","2020/07/15",53,0,51146,6135,0.0262840617674304,0.0262270920255446,0.026341155257366,0.000380432049389724,0.000337960513853344,17282163
"20125","2020/07/16",106,1,51252,6136,0.0263014015444958,0.0262443939664423,0.0263585329533361,0.00039560761475618,0.000351342322269354,17282163
"20124","2020/07/17",99,0,51351,6136,0.0263108443697056,0.0262538147098167,0.0263679979118623,0.000414469225676054,0.000368005134346746,17282163
"20123","2020/07/18",103,0,51454,6136,0.0263217517428586,0.0262646968101506,0.0263789306162833,0.000429100884429121,0.000380900899276799,17282163
"20122","2020/07/19",127,0,51581,6136,0.0263439943519507,0.0262868895590343,0.0264012231974815,0.000475229472018281,0.000421763942269487,17282163
"20121","2020/07/20",144,0,51725,6136,0.0263735803187043,0.0263164096889604,0.0264308751477955,0.000529422559275485,0.000469765674891279,17282163
"20120","2020/07/21",185,0,51910,6136,0.0264221118914482,0.0263648342757623,0.026479513942783,0.000596598875570118,0.000529246195237222,17282163
"20119","2020/07/22",163,0,52073,6136,0.0264566589446179,0.0263993045783862,0.0265141379172882,0.000652473757069557,0.000578698269591514,17282163
"20118","2020/07/23",168,3,52241,6139,0.0265032486892513,0.0264457954537877,0.0265608267413147,0.000715982349132138,0.000634916107597441,17282163
"20117","2020/07/24",163,0,52404,6139,0.0265308698213248,0.0264733545973193,0.026588510001198,0.000756681191490339,0.000670870173506074,17282163
