"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"10273","2020/07/03",0,0,5513,42,0.00174125604613388,0.0016594604134083,0.0018270834264558,0.000499406695639926,-8.17626266767062e-21,2172578
"10272","2020/07/04",107,2,5620,44,0.00182239409130096,0.00174045953141934,0.00190818583486412,0.00054865694120073,-8.17626266767062e-21,2172578
"10271","2020/07/05",0,0,5620,44,0.0017879172578211,0.00170751882526737,0.00187210124627117,0.000405509031206244,-8.17626266767062e-21,2172578
"10270","2020/07/06",0,0,5620,44,0.00175582051582696,0.00167685265652968,0.00183850720085273,0.000343831153588041,-8.17626266767062e-21,2172578
"10269","2020/07/07",123,2,5743,46,0.00184457490810709,0.00176501812427517,0.00192771765050034,0.000362242460339744,-8.17626266767062e-21,2172578
"10268","2020/07/08",0,0,5743,46,0.0018158991281608,0.00173756811481085,0.00189776136863223,0.000301945430727919,-8.17626266767062e-21,2172578
"10267","2020/07/09",128,0,5871,46,0.00182887367625298,0.00174997251187463,0.00191133226436115,0.000304707126740674,-8.17626266767062e-21,2172578
"10266","2020/07/10",0,0,5871,46,0.00180287249769407,0.00172508331811828,0.00188416942463227,0.000304707126740674,-8.17626266767062e-21,2172578
"10265","2020/07/11",71,0,5942,46,0.00179943319592734,0.00172178307959175,0.00188058522875776,0.000337387196224946,-8.17626266767062e-21,2172578
"10264","2020/07/12",0,0,5942,46,0.00177552259289246,0.00169889544768777,0.00185560593629357,0.000252234902498322,-8.17626266767062e-21,2172578
"10263","2020/07/13",0,0,5942,46,0.00175297589257575,0.00167731368261781,0.00183205116120903,0.000252234902498322,-8.17626266767062e-21,2172578
"10262","2020/07/14",84,0,6026,46,0.00175670112214846,0.00168087066113988,0.00183595258332661,0.000236125009090583,-8.17626266767062e-21,2172578
"10261","2020/07/15",0,0,6026,46,0.00173722550114464,0.00166222886991152,0.00181560583891669,0.000236125009090583,-8.17626266767062e-21,2172578
"10260","2020/07/16",95,0,6121,46,0.00174599600802171,0.0016706142311866,0.00182477917589775,0.000230601617065072,-8.17626266767062e-21,2172578
"10259","2020/07/17",0,0,6121,46,0.00172832453210982,0.0016536996060961,0.00180631698603612,0.000230601617065072,-8.17626266767062e-21,2172578
"10258","2020/07/18",194,0,6315,46,0.0017655348652854,0.0016892972904783,0.00184521302325406,0.000319896454810828,-8.17626266767062e-21,2172578
"10257","2020/07/19",0,0,6315,46,0.00174810742217596,0.00167261645462581,0.00182700555827686,0.000263281686549344,-8.17626266767062e-21,2172578
"10256","2020/07/20",0,0,6315,46,0.00173017431924997,0.00165545182375928,0.0018082695805634,0.000263281686549344,-8.17626266767062e-21,2172578
